Blender 4.5.12 LTS (hash 84afd5f785f7 built 2026-07-21 01:33:53)
Read blend: "C:\Users\xdrhh\Documents\Codex\2026-09-18\codex-blender-mcp-blender-python-3d\outputs\Jiangnan.blend"
警告: 库文件, 加载空场景
帧:80 内存:382.60M (峰值 382.60M) | 时间:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_老梅_花梢.011
Fra:80 Mem:382.62M (Peak 382.62M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.085
Fra:80 Mem:382.65M (Peak 382.65M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_老梅_花梢.012
Fra:80 Mem:382.66M (Peak 382.66M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.086
Fra:80 Mem:382.67M (Peak 382.67M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.087
Fra:80 Mem:382.68M (Peak 382.68M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.088
Fra:80 Mem:382.69M (Peak 382.69M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.089
Fra:80 Mem:382.70M (Peak 382.70M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.090
帧:80 内存:382.70M (峰值 382.70M) | 时间:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.091
Fra:80 Mem:382.71M (Peak 382.71M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.092
Fra:80 Mem:382.75M (Peak 382.75M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_老梅_花梢.013
Fra:80 Mem:382.76M (Peak 382.76M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.093
Fra:80 Mem:382.76M (Peak 382.76M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.094
Fra:80 Mem:382.78M (Peak 382.78M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.095
Fra:80 Mem:382.79M (Peak 382.79M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.096
Fra:80 Mem:382.79M (Peak 382.79M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.098
Fra:80 Mem:382.85M (Peak 382.85M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.099
Fra:80 Mem:382.86M (Peak 382.86M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_老梅_横斜枝.002
Fra:80 Mem:382.86M (Peak 382.86M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.102
Fra:80 Mem:382.87M (Peak 382.87M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.103
Fra:80 Mem:382.88M (Peak 382.88M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.104
Fra:80 Mem:382.89M (Peak 382.89M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.105
Fra:80 Mem:382.90M (Peak 382.90M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.106
帧:80 内存:382.91M (峰值 382.91M) | 时间:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.107
Fra:80 Mem:382.92M (Peak 382.92M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.108
Fra:80 Mem:382.96M (Peak 382.96M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_老梅_花梢.014
Fra:80 Mem:382.96M (Peak 382.96M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.109
Fra:80 Mem:382.97M (Peak 382.97M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.110
Fra:80 Mem:382.98M (Peak 382.98M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.111
Fra:80 Mem:382.99M (Peak 382.99M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.112
Fra:80 Mem:382.99M (Peak 382.99M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.113
帧:80 内存:383.01M (峰值 383.01M) | 时间:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.114
Fra:80 Mem:383.01M (Peak 383.01M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.115
Fra:80 Mem:383.05M (Peak 383.05M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_老梅_花梢.015
Fra:80 Mem:383.05M (Peak 383.05M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.116
Fra:80 Mem:383.07M (Peak 383.07M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.117
Fra:80 Mem:383.08M (Peak 383.08M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.118
Fra:80 Mem:383.08M (Peak 383.08M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.119
Fra:80 Mem:383.09M (Peak 383.09M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.120
帧:80 内存:383.10M (峰值 383.10M) | 时间:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.121
Fra:80 Mem:383.11M (Peak 383.11M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.122
Fra:80 Mem:383.14M (Peak 383.14M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_老梅_花梢.016
Fra:80 Mem:383.15M (Peak 383.15M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.123
Fra:80 Mem:383.16M (Peak 383.16M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.124
Fra:80 Mem:383.17M (Peak 383.17M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.125
Fra:80 Mem:383.18M (Peak 383.18M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.126
Fra:80 Mem:383.18M (Peak 383.18M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.127
帧:80 内存:383.19M (峰值 383.19M) | 时间:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.128
Fra:80 Mem:383.20M (Peak 383.20M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.129
Fra:80 Mem:383.24M (Peak 383.24M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_老梅_花梢.017
Fra:80 Mem:383.24M (Peak 383.24M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.130
Fra:80 Mem:383.25M (Peak 383.25M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.131
Fra:80 Mem:383.27M (Peak 383.27M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.132
Fra:80 Mem:383.27M (Peak 383.27M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.133
Fra:80 Mem:383.28M (Peak 383.28M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.134
帧:80 内存:383.29M (峰值 383.29M) | 时间:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.135
Fra:80 Mem:383.30M (Peak 383.30M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.136
Fra:80 Mem:383.33M (Peak 383.33M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_老梅_花梢.018
Fra:80 Mem:383.34M (Peak 383.34M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.137
Fra:80 Mem:383.35M (Peak 383.35M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.138
Fra:80 Mem:383.36M (Peak 383.36M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.139
Fra:80 Mem:383.37M (Peak 383.37M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.140
Fra:80 Mem:383.37M (Peak 383.37M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.141
帧:80 内存:383.39M (峰值 383.39M) | 时间:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.142
Fra:80 Mem:383.39M (Peak 383.39M) | Time:00:00.40 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.143
Fra:80 Mem:383.43M (Peak 383.43M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_老梅_花梢.019
Fra:80 Mem:383.43M (Peak 383.43M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.144
Fra:80 Mem:383.44M (Peak 383.44M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.145
Fra:80 Mem:383.46M (Peak 383.46M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.146
Fra:80 Mem:383.46M (Peak 383.46M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.147
Fra:80 Mem:383.47M (Peak 383.47M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.148
帧:80 内存:383.48M (峰值 383.48M) | 时间:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.149
Fra:80 Mem:383.49M (Peak 383.49M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.150
Fra:80 Mem:383.53M (Peak 383.53M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_老梅_花梢.020
Fra:80 Mem:383.53M (Peak 383.53M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.151
Fra:80 Mem:383.54M (Peak 383.54M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.152
Fra:80 Mem:383.55M (Peak 383.55M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.153
Fra:80 Mem:383.56M (Peak 383.56M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.154
Fra:80 Mem:383.56M (Peak 383.56M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_庭院青石.155
帧:80 内存:383.57M (峰值 383.57M) | 时间:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_曲水汀步
Fra:80 Mem:383.58M (Peak 383.58M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_曲水汀步.001
帧:80 内存:383.61M (峰值 383.61M) | 时间:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_老梅_横斜枝.003
Fra:80 Mem:383.62M (Peak 383.62M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_曲水汀步.002
Fra:80 Mem:383.67M (Peak 383.67M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_老梅_花梢.021
Fra:80 Mem:383.67M (Peak 383.67M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_曲水汀步.003
Fra:80 Mem:383.68M (Peak 383.68M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_曲水汀步.004
Fra:80 Mem:383.69M (Peak 383.69M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_曲水汀步.005
Fra:80 Mem:383.69M (Peak 383.69M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_曲水汀步.006
Fra:80 Mem:383.71M (Peak 383.71M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_曲水汀步.007
帧:80 内存:383.71M (峰值 383.71M) | 时间:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_曲水汀步.008
Fra:80 Mem:383.72M (Peak 383.72M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_曲水汀步.009
帧:80 内存:383.76M (峰值 383.76M) | 时间:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_老梅_花梢.022
Fra:80 Mem:383.77M (Peak 383.77M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_曲水汀步.010
Fra:80 Mem:383.80M (Peak 383.80M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_老梅_花梢.023
Fra:80 Mem:383.81M (Peak 383.81M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_曲水汀步.011
Fra:80 Mem:383.82M (Peak 383.82M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_门后石径
Fra:80 Mem:383.83M (Peak 383.83M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_门后石径.001
Fra:80 Mem:383.84M (Peak 383.84M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_门后石径.002
Fra:80 Mem:383.84M (Peak 383.84M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_门后石径.003
帧:80 内存:383.85M (峰值 383.85M) | 时间:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_门后石径.004
Fra:80 Mem:383.88M (Peak 383.88M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_门后石径.005
Fra:80 Mem:383.90M (Peak 383.90M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_老梅_花梢.024
Fra:80 Mem:383.90M (Peak 383.90M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_门后石径.006
Fra:80 Mem:383.91M (Peak 383.91M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_太湖叠石
Fra:80 Mem:383.92M (Peak 383.92M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_太湖叠石.001
Fra:80 Mem:383.93M (Peak 383.93M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_太湖叠石.002
Fra:80 Mem:383.94M (Peak 383.94M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_太湖叠石.003
帧:80 内存:383.95M (峰值 383.95M) | 时间:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_太湖叠石.004
Fra:80 Mem:383.99M (Peak 383.99M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_太湖叠石.005
Fra:80 Mem:383.99M (Peak 383.99M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_老梅_花梢.025
Fra:80 Mem:384.00M (Peak 384.00M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_太湖叠石.006
Fra:80 Mem:384.01M (Peak 384.01M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_太湖叠石.007
Fra:80 Mem:384.03M (Peak 384.03M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_太湖叠石.008
Fra:80 Mem:384.05M (Peak 384.05M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_太湖叠石.009
Fra:80 Mem:384.06M (Peak 384.06M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_太湖叠石.010
帧:80 内存:384.07M (峰值 384.07M) | 时间:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_太湖叠石.011
Fra:80 Mem:384.12M (Peak 384.12M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_树脚苔石
Fra:80 Mem:384.13M (Peak 384.13M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_老梅_花梢.026
Fra:80 Mem:384.14M (Peak 384.14M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_树脚苔石.001
Fra:80 Mem:384.16M (Peak 384.16M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_树脚苔石.002
Fra:80 Mem:384.18M (Peak 384.18M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_树脚苔石.003
Fra:80 Mem:384.19M (Peak 384.19M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_树脚苔石.004
Fra:80 Mem:384.20M (Peak 384.20M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_树脚苔石.005
帧:80 内存:384.22M (峰值 384.22M) | 时间:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_树脚苔石.006
Fra:80 Mem:384.23M (Peak 384.23M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_树脚苔石.007
Fra:80 Mem:384.29M (Peak 384.29M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_树脚苔石.008
Fra:80 Mem:384.30M (Peak 384.30M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_树脚苔石.010
Fra:80 Mem:384.32M (Peak 384.32M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_树脚苔石.011
Fra:80 Mem:384.33M (Peak 384.33M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_树脚苔石.012
Fra:80 Mem:384.34M (Peak 384.34M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_树脚苔石.013
Fra:80 Mem:384.35M (Peak 384.35M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_树脚苔石.014
帧:80 内存:384.37M (峰值 384.37M) | 时间:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_树脚苔石.015
Fra:80 Mem:384.37M (Peak 384.37M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_树脚苔石.016
Fra:80 Mem:384.42M (Peak 384.42M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_老梅_横斜枝.004
Fra:80 Mem:384.43M (Peak 384.43M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_树脚苔石.018
Fra:80 Mem:384.44M (Peak 384.44M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_树脚苔石.019
Fra:80 Mem:384.46M (Peak 384.46M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_树脚苔石.020
Fra:80 Mem:384.47M (Peak 384.47M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_树脚苔石.021
帧:80 内存:384.48M (峰值 384.48M) | 时间:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_树脚苔石.022
Fra:80 Mem:384.49M (Peak 384.49M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_树脚苔石.023
帧:80 内存:384.54M (峰值 384.54M) | 时间:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_老梅_花梢.028
Fra:80 Mem:384.57M (Peak 384.57M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_水上落梅
Fra:80 Mem:384.58M (Peak 384.58M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_老梅_花梢.029
Fra:80 Mem:384.59M (Peak 384.59M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_五瓣梅_枝组
Fra:80 Mem:384.60M (Peak 384.60M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_五瓣梅_枝组.001
Fra:80 Mem:384.61M (Peak 384.61M) | Time:00:00.41 | Mem:0.00M, Peak:0.00M | 烟雨江南 · 雪月江南, 视图层 | Synchronizing object | JN_五瓣梅_枝组.002
